cohort,schoolid,schoolname,bar_ftlt,bar_ftst,bar_ptlt,bar_ptst,bar_emp,jda_ftlt,jda_ftst,jda_ptlt,jda_ptst,jda_emp,prof_ftlt,prof_ftst,prof_ptlt,prof_ptst,prof_emp,nprof_ftlt,nprof_ftst,nprof_ptlt,nprof_ptst,nprof_emp,undet_ftlt,undet_ftst,undet_ptlt,undet_ptst,undet_emp,lawfund_emp,gradsch_ft,emp_def,unemp_ns,unemp_seek,emp_stat_unk,total_grads,lt_emp,solo_ftlt,solo_ftst,solo_ptlt,solo_ptst,solo_emp,sz_1_10_ftlt,sz_1_10_ftst,sz_1_10_ptlt,sz_1_10_ptst,sz_1_10_emp,sz_11_25_ftlt,sz_11_25_ftst,sz_11_25_ptlt,sz_11_25_ptst,sz_11_25_emp,sz_26_50_ftlt,sz_26_50_ftst,sz_26_50_ptlt,sz_26_50_ptst,sz_26_50_emp,sz_51_100_ftlt,sz_51_100_ftst,sz_51_100_ptlt,sz_51_100_ptst,sz_51_100_emp,sz_101_250_ftlt,sz_101_250_ftst,sz_101_250_ptlt,sz_101_250_ptst,sz_101_250_emp,sz_251_500_ftlt,sz_251_500_ftst,sz_251_500_ptlt,sz_251_500_ptst,sz_251_500_emp,sz_501up_ftlt,sz_501up_ftst,sz_501up_ptlt,sz_501up_ptst,sz_501up_emp,sz_unk_ftlt,sz_unk_ftst,sz_unk_ptlt,sz_unk_ptst,sz_unk_emp,bsind_ftlt,bsind_ftst,bsind_ptlt,bsind_ptst,bsind_emp,gov_ftlt,gov_ftst,gov_ptlt,gov_ptst,gov_emp,pub_ftlt,pub_ftst,pub_ptlt,pub_ptst,pub_emp,fedclk_ftlt,fedclk_ftst,fedclk_ptlt,fedclk_ptst,fedclk_emp,locclk_ftlt,locclk_ftst,locclk_ptlt,locclk_ptst,locclk_emp,othclk_ftlt,acad_ftlt,acad_ftst,acad_ptlt,acad_ptst,acad_emp,unk_ftlt,unk_ftst,unk_ptlt,unk_ptst,unk_emp,total_ftlt,total_ftst,total_ptlt,total_ptst,total_emp_type,fundbar_ftlt,fundbar_ftst,fundbar_ptlt,fundbar_ptst,fundbar_emp,fundjda_ftlt,fundjda_ftst,fundjda_ptlt,fundjda_ptst,fundjda_emp,fundprof_ftlt,fundprof_ftst,fundprof_ptlt,fundprof_ptst,fundprof_emp,fundnprof_ftlt,fundnprof_ftst,fundnprof_ptlt,fundnprof_ptst,fundnprof_emp,funded_emp,state_emp1,state_emp1_num,state_emp2,state_emp2_num,state_emp3,state_emp3_num,foreign_emp_num
2023,138,"SOUTH DAKOTA, UNIVERSITY OF",50.0,0.0,0.0,0.0,50.0,3,0,0,0,3,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,0,58,55,0,0,0,0,0,11,0,0,0,11,6,0,0,0,6,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,14,0,0,0,14,2,0,0,0,2,2,0,0,0,2,12.0,0.0,0.0,0.0,12.0,,1,0,0,0,1,0,0,0,0,0,55,0,0,0,55,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,SOUTH DAKOTA,40.0,IOWA,6.0,MINNESOTA,2.0,0.0
2023,145,SOUTH TEXAS COLLEGE OF LAW HOUSTON,232.0,1.0,3.0,1.0,237.0,13,2,0,2,17,9,0,1,0,10,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,6,3,2,2,23,0,301,258,8,0,1,0,9,72,1,1,2,76,23,0,0,1,24,20,0,0,0,20,17,0,1,0,18,16,0,0,0,16,9,0,0,0,9,16,0,0,0,16,0,0,0,0,0,23,0,1,0,24,30,1,0,0,31,13,0,0,1,14,5,0,0,0,5,2.0,1.0,0.0,0.0,3.0,,2,0,0,4,6,0,0,0,0,0,256,3,4,8,271,0.0,0.0,0.0,0.0,0.0,2,0,0,4,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6,TEXAS,253.0,CALIFORNIA,2.0,COLORADO,2.0,0.0
2023,12,"SOUTHERN CALIFORNIA, UNIVERSITY OF",166.0,0.0,0.0,1.0,167.0,4,0,0,1,5,0,1,0,0,1,1.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,4,0,4,0,183,171,0,0,0,0,0,10,0,0,0,10,8,0,0,0,8,4,0,0,0,4,2,0,0,0,2,9,0,0,0,9,9,0,0,0,9,103,0,0,1,104,0,0,0,0,0,7,1,0,2,10,4,0,0,0,4,10,0,0,0,10,4,0,0,0,4,1.0,0.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,171,1,0,3,175,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,CALIFORNIA,147.0,NEW YORK,15.0,DISTRICT OF COLUMBIA,2.0,0.0
2023,43,SOUTHERN ILLINOIS UNIVERSITY,51.0,0.0,3.0,0.0,54.0,2,0,1,0,3,3,0,0,0,3,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,2,6,6,2,78,61,1,0,0,0,1,19,0,2,0,21,3,0,1,0,4,6,0,0,0,6,2,0,0,0,2,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3,16,0,1,0,17,2,0,0,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,,0,0,0,0,0,1,0,0,0,1,57,0,4,0,61,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,ILLINOIS,37.0,MISSOURI,12.0,KENTUCKY,5.0,0.0
2023,143,SOUTHERN METHODIST UNIVERSITY,196.0,0.0,0.0,0.0,196.0,14,0,0,0,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,4,0,1,2,0,218,210,0,0,0,0,0,42,0,0,0,42,15,0,0,0,15,16,0,0,0,16,9,0,0,0,9,3,0,0,0,3,14,0,0,0,14,63,0,0,0,63,0,0,0,0,0,15,0,0,0,15,16,0,0,0,16,7,0,0,0,7,8,0,0,0,8,2.0,0.0,0.0,0.0,2.0,,1,0,0,0,1,0,0,0,0,0,211,0,0,0,211,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,TEXAS,189.0,COLORADO,3.0,NEW YORK,3.0,1.0
2023,63,SOUTHERN UNIVERSITY,89.0,2.0,3.0,0.0,94.0,33,1,7,0,41,21,4,3,0,28,3.0,1.0,2.0,0.0,6.0,0,0,0,1,1,1,0,1,1,54,4,231,161,1,0,0,0,1,28,0,8,0,36,6,0,0,0,6,1,0,0,0,1,2,0,0,0,2,4,0,0,0,4,2,0,0,0,2,10,0,0,0,10,6,0,0,0,6,27,5,6,0,38,36,1,0,0,37,8,0,0,0,8,0,0,0,0,0,12.0,2.0,0.0,0.0,14.0,,4,0,1,0,5,0,0,0,1,1,147,8,15,1,171,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,LOUISIANA,97.0,GEORGIA,13.0,TEXAS,13.0,0.0
2023,11,SOUTHWESTERN LAW SCHOOL,179.0,0.0,1.0,1.0,181.0,16,1,4,0,21,6,0,8,0,14,0.0,0.0,1.0,0.0,1.0,0,0,0,1,1,0,1,8,8,29,2,266,215,3,0,0,0,3,60,0,4,1,65,28,0,0,0,28,28,0,0,0,28,4,0,0,0,4,9,0,0,0,9,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,23,0,7,1,31,14,1,1,0,16,23,0,0,0,23,2,0,0,0,2,1.0,0.0,0.0,0.0,1.0,,1,0,2,0,3,0,0,0,0,0,201,1,14,2,218,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,CALIFORNIA,207.0,TEXAS,3.0,WASHINGTON,2.0,0.0
2023,21,STANFORD UNIVERSITY,153.0,1.0,0.0,0.0,154.0,7,0,0,0,7,3,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14,1,2,1,0,1,183,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,3,2,0,0,0,2,4,0,0,0,4,84,0,0,0,84,0,0,0,0,0,5,0,0,0,5,7,0,0,0,7,23,1,0,0,24,38,0,0,0,38,6.0,0.0,0.0,0.0,6.0,,1,0,0,0,1,0,0,0,0,0,177,1,0,0,178,12.0,0.0,0.0,0.0,12.0,2,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,14,CALIFORNIA,79.0,NEW YORK,29.0,DISTRICT OF COLUMBIA,20.0,0.0
2023,35,STETSON UNIVERSITY,236.0,0.0,0.0,0.0,236.0,24,0,1,2,27,3,0,0,2,5,3.0,0.0,1.0,0.0,4.0,0,0,0,0,0,0,5,2,3,4,0,286,268,0,0,0,0,0,58,0,0,1,59,25,0,0,0,25,9,0,0,1,10,9,0,0,0,9,26,0,0,0,26,14,0,0,0,14,17,0,0,0,17,0,0,0,0,0,28,0,2,2,32,40,0,0,0,40,33,0,0,0,33,4,0,0,0,4,0.0,0.0,0.0,0.0,0.0,,2,0,0,0,2,1,0,0,0,1,266,0,2,4,272,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,FLORIDA,251.0,NEW YORK,4.0,VIRGINIA,3.0,0.0
2023,72,SUFFOLK UNIVERSITY,245.0,0.0,4.0,1.0,250.0,47,0,0,1,48,8,0,0,0,8,4.0,1.0,3.0,3.0,11.0,0,0,0,0,0,0,2,5,4,23,2,353,311,2,0,0,0,2,57,0,2,0,59,24,0,0,0,24,20,0,0,0,20,18,0,0,0,18,16,0,0,0,16,5,0,0,0,5,34,0,0,0,34,0,0,0,0,0,45,1,4,3,53,47,0,0,0,47,18,0,1,1,20,2,0,0,0,2,10.0,0.0,0.0,0.0,10.0,,6,0,0,1,7,0,0,0,0,0,304,1,7,5,317,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,MASSACHUSETTS,257.0,NEW YORK,13.0,CALIFORNIA,8.0,1.0
2023,107,SYRACUSE UNIVERSITY,132.0,0.0,0.0,0.0,132.0,19,0,2,0,21,20,0,1,0,21,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,4,0,183,174,0,0,0,0,0,22,0,0,0,22,5,0,0,0,5,10,0,0,0,10,5,0,0,0,5,9,0,0,0,9,7,0,0,0,7,10,0,0,0,10,1,0,0,0,1,34,0,1,0,35,39,0,0,0,39,13,0,1,0,14,6,0,0,0,6,7.0,0.0,0.0,0.0,7.0,,3,0,1,0,4,0,0,0,0,0,171,0,3,0,174,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,NEW YORK,91.0,DISTRICT OF COLUMBIA,12.0,CALIFORNIA,10.0,4.0
2023,129,TEMPLE UNIVERSITY,179.0,1.0,1.0,0.0,181.0,17,0,0,1,18,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,5,2,210,198,1,0,0,0,1,16,0,0,0,16,13,0,1,0,14,8,0,0,0,8,8,0,0,0,8,11,0,0,0,11,6,0,0,0,6,37,0,0,0,37,1,0,0,0,1,13,0,0,0,13,30,0,0,0,30,21,0,0,1,22,7,0,0,0,7,23.0,1.0,0.0,0.0,24.0,,2,0,0,0,2,0,0,0,0,0,197,1,1,1,200,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,PENNSYLVANIA,129.0,NEW JERSEY,20.0,DELAWARE,16.0,0.0
2023,139,"TENNESSEE, UNIVERSITY OF",94.0,0.0,0.0,0.0,94.0,6,0,0,1,7,2,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,5,2,112,102,1,0,0,0,1,20,0,0,1,21,9,0,0,0,9,6,0,0,0,6,4,0,0,0,4,4,0,0,0,4,6,0,0,0,6,17,0,0,0,17,0,0,0,0,0,9,0,0,1,10,10,0,0,0,10,10,0,0,0,10,1,0,0,0,1,5.0,0.0,0.0,0.0,5.0,,0,0,0,0,0,0,0,0,0,0,102,0,0,2,104,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,TENNESSEE,81.0,GEORGIA,5.0,SOUTH CAROLINA,3.0,0.0
2023,142,"TEXAS, UNIVERSITY OF",253.0,0.0,0.0,0.0,253.0,6,0,2,0,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7,1,1,0,7,0,277,261,0,0,0,0,0,16,0,0,0,16,7,0,0,0,7,6,0,0,0,6,12,0,0,0,12,4,0,0,0,4,12,0,0,0,12,102,0,0,0,102,0,0,0,0,0,8,0,1,0,9,22,0,0,0,22,29,0,1,0,30,36,0,0,0,36,10.0,0.0,0.0,0.0,10.0,,2,0,0,0,2,0,0,0,0,0,266,0,2,0,268,5.0,0.0,0.0,0.0,5.0,2,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7,TEXAS,187.0,NEW YORK,21.0,CALIFORNIA,16.0,0.0
2023,182,TEXAS A&M UNIVERSITY,140.0,0.0,0.0,0.0,140.0,20,0,0,0,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,162,160,0,0,0,0,0,33,0,0,0,33,16,0,0,0,16,6,0,0,0,6,13,0,0,0,13,5,0,0,0,5,1,0,0,0,1,15,0,0,0,15,0,0,0,0,0,19,0,0,0,19,28,0,0,0,28,13,0,0,0,13,8,0,0,0,8,1.0,0.0,0.0,0.0,1.0,,2,0,0,0,2,0,0,0,0,0,160,0,0,0,160,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,TEXAS,140.0,COLORADO,3.0,VIRGINIA,3.0,0.0
2023,146,TEXAS SOUTHERN UNIVERSITY,102.0,1.0,1.0,4.0,108.0,6,0,0,1,7,2,0,0,0,2,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,4,4,16,6,148,112,3,0,0,0,3,30,0,1,3,34,13,0,0,0,13,6,0,0,0,6,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,1,0,0,0,1,15,0,0,0,15,13,0,0,1,14,5,0,0,1,6,4,0,0,0,4,0.0,1.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,111,1,1,5,118,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,TEXAS,99.0,DISTRICT OF COLUMBIA,4.0,CALIFORNIA,3.0,1.0
2023,147,TEXAS TECH UNIVERSITY,126.0,0.0,1.0,1.0,128.0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,2,3,5,0,141,129,0,0,0,0,0,40,0,1,1,42,22,0,0,0,22,9,0,0,0,9,7,0,0,0,7,4,0,0,0,4,2,0,0,0,2,10,0,0,0,10,0,0,0,0,0,2,0,1,0,3,17,0,0,0,17,6,0,0,0,6,2,0,0,0,2,4.0,0.0,0.0,0.0,4.0,,2,0,0,0,2,0,0,0,0,0,127,0,2,1,130,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,TEXAS,122.0,COLORADO,4.0,ARIZONA,1.0,0.0
2023,119,THE OHIO STATE UNIVERSITY,153.0,0.0,1.0,0.0,154.0,13,2,0,3,18,3,0,1,0,4,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,1,1,0,2,1,0,182,172,0,0,0,0,0,18,1,1,1,21,10,0,0,0,10,7,0,0,0,7,11,0,0,0,11,12,0,0,0,12,16,0,0,0,16,25,0,0,0,25,0,0,0,0,0,21,0,1,0,22,20,0,1,0,21,15,1,0,2,18,8,0,0,0,8,5.0,0.0,0.0,0.0,5.0,,2,0,0,0,2,0,0,0,0,0,170,2,3,3,178,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,OHIO,130.0,DISTRICT OF COLUMBIA,6.0,ILLINOIS,6.0,0.0
2023,120,"TOLEDO, THE UNIVERSITY OF",71.0,0.0,1.0,0.0,72.0,12,0,1,0,13,1,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,1,8,0,100,87,1,0,0,0,1,28,0,2,0,30,6,0,0,0,6,1,0,0,0,1,2,0,0,0,2,5,0,0,0,5,5,0,0,0,5,2,0,0,0,2,0,0,0,0,0,6,0,0,0,6,12,0,0,0,12,11,0,1,0,12,4,0,0,0,4,1.0,0.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,84,0,3,0,87,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,OHIO,46.0,MICHIGAN,29.0,ARIZONA,3.0,1.0
2023,174,TOURO UNIVERSITY,115.0,0.0,2.0,0.0,117.0,8,0,1,1,10,10,0,1,1,12,2.0,0.0,1.0,0.0,3.0,0,0,0,0,0,0,1,0,1,9,1,154,140,0,0,1,0,1,39,0,1,1,41,13,0,1,0,14,3,0,0,0,3,9,0,0,0,9,2,0,0,0,2,1,0,0,0,1,6,0,0,0,6,0,0,0,0,0,20,0,2,0,22,28,0,0,0,28,4,0,0,0,4,0,0,0,0,0,8.0,0.0,0.0,0.0,8.0,,2,0,0,1,3,0,0,0,0,0,135,0,5,2,142,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,NEW YORK,126.0,NEW JERSEY,10.0,CALIFORNIA,1.0,0.0
2023,65,TULANE UNIVERSITY,181.0,0.0,2.0,0.0,183.0,6,1,1,2,10,1,0,0,0,1,1.0,0.0,0.0,1.0,2.0,0,0,0,0,0,3,4,0,0,9,0,212,192,0,0,0,0,0,17,0,1,0,18,17,0,0,0,17,14,0,0,0,14,10,0,0,0,10,5,0,0,0,5,15,0,0,0,15,44,0,0,0,44,0,0,0,0,0,14,1,0,2,17,18,0,0,0,18,21,0,1,1,23,12,0,0,0,12,3.0,0.0,1.0,0.0,4.0,,2,0,0,0,2,0,0,0,0,0,192,1,3,3,199,3.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3,LOUISIANA,57.0,TEXAS,41.0,NEW YORK,33.0,0.0
2023,124,"TULSA, THE UNIVERSITY OF",85.0,0.0,0.0,0.0,85.0,11,0,1,0,12,1,0,0,0,1,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,1,2,3,0,106,99,2,0,0,0,2,31,0,0,0,31,10,0,0,0,10,8,0,0,0,8,4,0,0,0,4,4,0,0,0,4,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,6,0,1,0,7,14,0,0,0,14,13,0,0,0,13,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,,0,0,1,0,1,0,0,0,0,0,97,0,2,0,99,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,OKLAHOMA,71.0,TEXAS,8.0,MISSOURI,5.0,0.0
2023,151,"UTAH, THE UNIVERSITY OF",73.0,0.0,1.0,0.0,74.0,5,0,0,0,5,1,0,0,0,1,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,1,0,2,0,85,81,0,0,0,0,0,11,0,1,0,12,4,0,0,0,4,4,0,0,0,4,4,0,0,0,4,5,0,0,0,5,6,0,0,0,6,4,0,0,0,4,0,0,0,0,0,3,0,1,0,4,12,0,0,0,12,12,0,0,0,12,3,0,0,0,3,7.0,0.0,0.0,0.0,7.0,,4,0,0,0,4,0,0,0,0,0,79,0,2,0,81,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,UTAH,65.0,CALIFORNIA,4.0,DISTRICT OF COLUMBIA,2.0,0.0
2023,141,VANDERBILT UNIVERSITY,184.0,0.0,0.0,0.0,184.0,6,1,1,0,8,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6,0,0,0,1,0,200,192,0,0,0,0,0,6,0,1,0,7,5,1,0,0,6,2,0,0,0,2,2,0,0,0,2,6,0,0,0,6,13,0,0,0,13,108,0,0,0,108,0,0,0,0,0,6,0,0,0,6,14,0,0,0,14,14,0,0,0,14,12,0,0,0,12,4.0,0.0,0.0,0.0,4.0,,5,0,0,0,5,0,0,0,0,0,197,1,1,0,199,4.0,0.0,0.0,0.0,4.0,2,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6,NEW YORK,42.0,TENNESSEE,33.0,TEXAS,28.0,1.0
2023,152,VERMONT LAW SCHOOL,77.0,0.0,1.0,0.0,78.0,13,4,1,1,19,0,0,2,0,2,0.0,0.0,2.0,0.0,2.0,0,0,0,0,0,0,0,0,0,11,0,112,96,0,0,1,0,1,11,1,0,0,12,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,3,0,0,0,3,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,5,0,4,0,9,14,3,0,1,18,15,0,1,0,16,2,0,0,0,2,31.0,0.0,0.0,0.0,31.0,1.0,0,0,0,0,0,0,0,0,0,0,90,4,6,1,101,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,VERMONT,10.0,NEW YORK,9.0,ALASKA,8.0,0.0
2023,133,VILLANOVA UNIVERSITY,146.0,1.0,1.0,0.0,148.0,9,0,0,0,9,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,8,0,169,157,0,0,0,0,0,12,0,0,0,12,9,0,0,0,9,14,0,0,0,14,7,0,0,0,7,18,0,0,0,18,8,0,0,0,8,25,0,0,0,25,0,0,0,0,0,13,0,0,0,13,24,0,1,0,25,6,0,0,0,6,6,0,0,0,6,13.0,1.0,0.0,0.0,14.0,,1,0,0,0,1,0,0,0,0,0,156,1,1,0,158,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,PENNSYLVANIA,93.0,NEW YORK,18.0,NEW JERSEY,15.0,0.0
2023,153,"VIRGINIA, UNIVERSITY OF",276.0,0.0,0.0,0.0,276.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6,0,1,0,0,1,284,276,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,3,0,0,0,3,3,0,0,0,3,7,0,0,0,7,8,0,0,0,8,185,0,0,0,185,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,20,0,0,0,20,39,0,0,0,39,5.0,0.0,0.0,0.0,5.0,,0,0,0,0,0,0,0,0,0,0,282,0,0,0,282,5.0,0.0,0.0,0.0,5.0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6,NEW YORK,73.0,DISTRICT OF COLUMBIA,66.0,CALIFORNIA,27.0,1.0
2023,111,WAKE FOREST UNIVERSITY,82.0,0.0,0.0,0.0,82.0,6,0,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,89,88,2,0,0,0,2,11,0,0,0,11,9,0,0,0,9,7,0,0,0,7,3,0,0,0,3,2,0,0,0,2,9,0,0,0,9,22,0,0,0,22,0,0,0,0,0,5,0,0,0,5,5,0,0,0,5,4,0,0,0,4,3,0,0,0,3,3.0,0.0,0.0,0.0,3.0,,3,0,0,0,3,0,0,0,0,0,88,0,0,0,88,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,NORTH CAROLINA,42.0,FLORIDA,8.0,COLORADO,4.0,0.0
2023,58,WASHBURN UNIVERSITY,77.0,0.0,0.0,0.0,77.0,3,0,0,0,3,1,0,0,3,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,4,0,92,81,2,0,0,0,2,21,0,0,0,21,9,0,0,0,9,7,0,0,0,7,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,2,8,18,0,0,0,18,5,0,0,0,5,1,0,0,0,1,4.0,0.0,0.0,0.0,4.0,,1,0,0,1,2,0,0,0,0,0,81,0,0,3,84,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,KANSAS,53.0,MISSOURI,12.0,CALIFORNIA,3.0,0.0
2023,158,"WASHINGTON, UNIVERSITY OF",134.0,1.0,1.0,0.0,136.0,5,0,0,0,5,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,2,0,14,2,164,141,0,0,1,0,1,13,0,0,0,13,15,0,0,0,15,8,0,0,0,8,6,0,0,0,6,8,0,0,0,8,5,0,0,0,5,30,0,0,0,30,0,0,0,0,0,2,0,1,0,3,19,1,0,0,20,17,0,0,0,17,5,0,0,0,5,11.0,0.0,0.0,0.0,11.0,,0,0,0,0,0,0,0,0,0,0,139,1,2,0,142,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,WASHINGTON,111.0,CALIFORNIA,15.0,OREGON,4.0,0.0
2023,155,WASHINGTON AND LEE UNIVERSITY,102.0,0.0,0.0,0.0,102.0,3,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,107,106,0,0,0,0,0,8,0,0,0,8,3,0,0,0,3,4,0,0,0,4,7,0,0,0,7,4,0,0,0,4,6,0,0,0,6,31,0,0,0,31,0,0,0,0,0,3,0,1,0,4,11,0,0,0,11,9,0,0,0,9,3,0,0,0,3,14.0,0.0,0.0,0.0,14.0,,2,0,0,0,2,0,0,0,0,0,105,0,1,0,106,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,VIRGINIA,30.0,NEW YORK,15.0,DISTRICT OF COLUMBIA,10.0,0.0
2023,88,WASHINGTON UNIVERSITY (ST. LOUIS),215.0,0.0,0.0,0.0,215.0,5,0,0,0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7,4,0,0,0,0,231,220,0,0,0,0,0,12,0,0,0,12,4,0,0,0,4,4,0,0,0,4,4,0,0,0,4,14,0,0,0,14,22,0,0,0,22,95,0,0,0,95,0,0,0,0,0,2,0,0,0,2,16,0,0,0,16,18,0,0,0,18,20,0,0,0,20,6.0,0.0,0.0,0.0,6.0,,10,0,0,0,10,0,0,0,0,0,227,0,0,0,227,0.0,0.0,0.0,0.0,0.0,7,0,0,0,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7,MISSOURI,49.0,ILLINOIS,41.0,NEW YORK,19.0,4.0
