SchoolName,SchoolYear,School List,FT Male,NONFT Male,Total Male,FT Female,NonFT Female,Total Female,FT Other,NonFT Other,Total Other,FT People of Color,NonFT People of Color,Total People of Color,Total FT,Total NonFT,Total,FullTimeLibrarians,PartTimeLibrarians,TotalLibrarians,FTMale,FTFemale,FTAGI,FTPNR,FTPOC,FTTotal,NONFTMale,NONFTFemale,NONFTAGI,NONFTPNR,NONFTPOC,NONFTTotal,MaleTotal,FemaleTotal,AGITotal,PNRTotal,POCTotal,TotalFaculties,FTLibrarians,PTLibrarians
Southern Methodist University,2023,,,,,,,,,,,,,,,,,,,7,26.0,25.0,0.0,0.0,10.0,51.0,86.0,29.0,0.0,0.0,23.0,115.0,112.0,54.0,0.0,0.0,33.0,166.0,7.0,0.0
Southern University,2023,,,,,,,,,,,,,,,,,,,5,32.0,37.0,0.0,0.0,44.0,69.0,31.0,30.0,0.0,0.0,47.0,61.0,63.0,67.0,0.0,0.0,91.0,130.0,4.0,1.0
Southwestern Law School,2023,,,,,,,,,,,,,,,,,,,8,30.0,39.0,0.0,0.0,20.0,69.0,63.0,47.0,1.0,0.0,33.0,111.0,93.0,86.0,1.0,0.0,53.0,180.0,8.0,0.0
St. John's University,2023,,,,,,,,,,,,,,,,,,,4,19.0,23.0,1.0,0.0,11.0,43.0,61.0,63.0,1.0,0.0,22.0,125.0,80.0,86.0,2.0,0.0,33.0,168.0,4.0,0.0
St. Mary's University,2023,,,,,,,,,,,,,,,,,,,3,31.0,20.0,0.0,0.0,17.0,51.0,38.0,15.0,0.0,0.0,9.0,53.0,69.0,35.0,0.0,0.0,26.0,104.0,3.0,0.0
St. Thomas University (Miami),2023,,,,,,,,,,,,,,,,,,,3,27.0,18.0,0.0,0.0,10.0,45.0,48.0,25.0,0.0,0.0,28.0,73.0,75.0,43.0,0.0,0.0,38.0,118.0,3.0,0.0
"St. Thomas, (Minneapolis) University of",2023,,,,,,,,,,,,,,,,,,,3,17.0,9.0,0.0,0.0,4.0,26.0,66.0,69.0,0.0,0.0,25.0,135.0,83.0,78.0,0.0,0.0,29.0,161.0,3.0,0.0
Stanford University,2023,,,,,,,,,,,,,,,,,,,16,56.0,45.0,0.0,0.0,22.0,101.0,45.0,46.0,0.0,0.0,16.0,91.0,101.0,91.0,0.0,0.0,38.0,192.0,16.0,0.0
Stetson University,2023,,,,,,,,,,,,,,,,,,,7,24.0,26.0,0.0,0.0,9.0,50.0,69.0,60.0,0.0,2.0,15.0,131.0,93.0,86.0,0.0,2.0,24.0,181.0,6.0,1.0
Suffolk University,2023,,,,,,,,,,,,,,,,,,,6,39.0,35.0,0.0,0.0,13.0,74.0,56.0,33.0,0.0,0.0,13.0,89.0,95.0,68.0,0.0,0.0,26.0,163.0,6.0,0.0
Syracuse University,2023,,,,,,,,,,,,,,,,,,,8,25.0,27.0,0.0,0.0,11.0,52.0,29.0,11.0,0.0,0.0,2.0,40.0,54.0,38.0,0.0,0.0,13.0,92.0,7.0,1.0
Temple University,2023,,,,,,,,,,,,,,,,,,,5,30.0,34.0,0.0,0.0,18.0,64.0,86.0,74.0,0.0,0.0,32.0,160.0,116.0,108.0,0.0,0.0,50.0,224.0,5.0,0.0
"Tennessee, University of",2023,,,,,,,,,,,,,,,,,,,6,16.0,17.0,0.0,0.0,9.0,33.0,45.0,24.0,0.0,0.0,6.0,69.0,61.0,41.0,0.0,0.0,15.0,102.0,6.0,0.0
Texas A&M University,2023,,,,,,,,,,,,,,,,,,,6,36.0,31.0,0.0,0.0,13.0,67.0,50.0,29.0,0.0,0.0,9.0,79.0,86.0,60.0,0.0,0.0,22.0,146.0,6.0,0.0
Texas Southern University,2023,,,,,,,,,,,,,,,,,,,5,15.0,24.0,0.0,0.0,31.0,39.0,19.0,25.0,0.0,0.0,38.0,44.0,34.0,49.0,0.0,0.0,69.0,83.0,5.0,0.0
Texas Tech University,2023,,,,,,,,,,,,,,,,,,,6,23.0,17.0,0.0,0.0,7.0,40.0,18.0,10.0,0.0,0.0,1.0,28.0,41.0,27.0,0.0,0.0,8.0,68.0,6.0,0.0
"Texas, University of",2023,,,,,,,,,,,,,,,,,,,14,58.0,40.0,0.0,0.0,16.0,98.0,155.0,58.0,0.0,0.0,26.0,213.0,213.0,98.0,0.0,0.0,42.0,311.0,13.0,1.0
The Ohio State University,2023,,,,,,,,,,,,,,,,,,,9,24.0,27.0,0.0,0.0,11.0,51.0,51.0,34.0,0.0,0.0,13.0,85.0,75.0,61.0,0.0,0.0,24.0,136.0,9.0,0.0
"Toledo, The University of",2023,,,,,,,,,,,,,,,,,,,4,13.0,10.0,0.0,0.0,3.0,23.0,15.0,17.0,0.0,0.0,5.0,32.0,28.0,27.0,0.0,0.0,8.0,55.0,3.0,1.0
Touro University,2023,,,,,,,,,,,,,,,,,,,5,12.0,19.0,0.0,0.0,4.0,31.0,33.0,27.0,0.0,1.0,14.0,61.0,45.0,46.0,0.0,1.0,18.0,92.0,5.0,0.0
Tulane University,2023,,,,,,,,,,,,,,,,,,,4,29.0,25.0,0.0,0.0,8.0,54.0,52.0,17.0,0.0,0.0,6.0,69.0,81.0,42.0,0.0,0.0,14.0,123.0,4.0,0.0
"Tulsa, The University of",2023,,,,,,,,,,,,,,,,,,,4,10.0,15.0,0.0,0.0,8.0,25.0,22.0,17.0,0.0,0.0,9.0,39.0,32.0,32.0,0.0,0.0,17.0,64.0,2.0,2.0
"Utah, The University of",2023,,,,,,,,,,,,,,,,,,,6,19.0,25.0,0.0,1.0,10.0,45.0,40.0,22.0,0.0,1.0,8.0,63.0,59.0,47.0,0.0,2.0,18.0,108.0,6.0,0.0
Vanderbilt University,2023,,,,,,,,,,,,,,,,,,,6,28.0,25.0,0.0,0.0,7.0,53.0,70.0,34.0,0.0,0.0,17.0,104.0,98.0,59.0,0.0,0.0,24.0,157.0,6.0,0.0
Vermont Law School,2023,,,,,,,,,,,,,,,,,,,6,16.0,33.0,1.0,0.0,8.0,50.0,53.0,67.0,0.0,1.0,20.0,121.0,69.0,100.0,1.0,1.0,28.0,172.0,4.0,2.0
Villanova University,2023,,,,,,,,,,,,,,,,,,,9,24.0,26.0,0.0,0.0,8.0,50.0,51.0,27.0,0.0,0.0,10.0,78.0,75.0,53.0,0.0,0.0,18.0,128.0,9.0,0.0
"Virginia, University of",2023,,,,,,,,,,,,,,,,,,,16,67.0,40.0,0.0,0.0,20.0,107.0,110.0,59.0,0.0,0.0,16.0,169.0,177.0,99.0,0.0,0.0,36.0,276.0,16.0,0.0
Wake Forest University,2023,,,,,,,,,,,,,,,,,,,7,24.0,25.0,0.0,0.0,11.0,49.0,28.0,20.0,0.0,0.0,5.0,48.0,52.0,45.0,0.0,0.0,16.0,97.0,7.0,0.0
Washburn University,2023,,,,,,,,,,,,,,,,,,,6,16.0,16.0,0.0,0.0,5.0,32.0,16.0,11.0,0.0,0.0,6.0,27.0,32.0,27.0,0.0,0.0,11.0,59.0,6.0,0.0
Washington and Lee University,2023,,,,,,,,,,,,,,,,,,,5,21.0,16.0,0.0,0.0,10.0,37.0,44.0,14.0,0.0,0.0,5.0,58.0,65.0,30.0,0.0,0.0,15.0,95.0,4.0,1.0
Washington University (St. Louis),2023,,,,,,,,,,,,,,,,,,,8,65.0,71.0,0.0,0.0,22.0,136.0,57.0,35.0,0.0,3.0,15.0,95.0,122.0,106.0,0.0,3.0,37.0,231.0,7.0,1.0
"Washington, University of",2023,,,,,,,,,,,,,,,,,,,7,22.0,30.0,0.0,0.0,14.0,52.0,56.0,40.0,0.0,0.0,14.0,96.0,78.0,70.0,0.0,0.0,28.0,148.0,7.0,0.0
Wayne State University,2023,,,,,,,,,,,,,,,,,,,5,26.0,21.0,0.0,0.0,8.0,47.0,33.0,35.0,0.0,0.0,9.0,68.0,59.0,56.0,0.0,0.0,17.0,115.0,4.0,1.0
West Virginia University,2023,,,,,,,,,,,,,,,,,,,4,16.0,16.0,0.0,0.0,4.0,32.0,20.0,17.0,0.0,0.0,3.0,37.0,36.0,33.0,0.0,0.0,7.0,69.0,4.0,0.0
Western New England University,2023,,,,,,,,,,,,,,,,,,,4,7.0,16.0,0.0,0.0,5.0,23.0,28.0,25.0,0.0,0.0,6.0,53.0,35.0,41.0,0.0,0.0,11.0,77.0,4.0,0.0
"Western State, Westcliff University",2023,,,,,,,,,,,,,,,,,,,4,9.0,10.0,0.0,0.0,4.0,19.0,21.0,13.0,0.0,0.0,9.0,34.0,30.0,23.0,0.0,0.0,13.0,53.0,3.0,1.0
Widener University Commonwealth Law School,2023,,,,,,,,,,,,,,,,,,,3,7.0,12.0,0.0,0.0,2.0,19.0,28.0,20.0,0.0,0.0,2.0,48.0,35.0,32.0,0.0,0.0,4.0,67.0,3.0,0.0
Widener University Delaware Law School,2023,,,,,,,,,,,,,,,,,,,5,9.0,24.0,0.0,0.0,5.0,33.0,32.0,24.0,0.0,0.0,5.0,56.0,41.0,48.0,0.0,0.0,10.0,89.0,5.0,0.0
Willamette University,2023,,,,,,,,,,,,,,,,,,,1,14.0,14.0,0.0,0.0,3.0,28.0,16.0,11.0,0.0,0.0,4.0,27.0,30.0,25.0,0.0,0.0,7.0,55.0,1.0,0.0
William & Mary,2023,,,,,,,,,,,,,,,,,,,9,25.0,23.0,0.0,0.0,6.0,48.0,69.0,31.0,0.0,0.0,10.0,100.0,94.0,54.0,0.0,0.0,16.0,148.0,9.0,0.0
"Wisconsin, University of",2023,,,,,,,,,,,,,,,,,,,13,32.0,41.0,0.0,0.0,21.0,73.0,45.0,27.0,0.0,0.0,3.0,72.0,77.0,68.0,0.0,0.0,24.0,145.0,12.0,1.0
"Wyoming, University of",2023,,,,,,,,,,,,,,,,,,,4,13.0,9.0,0.0,0.0,5.0,22.0,8.0,7.0,0.0,0.0,3.0,15.0,21.0,16.0,0.0,0.0,8.0,37.0,4.0,0.0
Yale University,2023,,,,,,,,,,,,,,,,,,,20,50.0,33.0,0.0,0.0,20.0,83.0,114.0,65.0,1.0,0.0,19.0,180.0,164.0,98.0,1.0,0.0,39.0,263.0,20.0,0.0
"Akron, The University of",2024,,,,,,,,,,,,,,,,,,,4,16.0,15.0,0.0,0.0,5.0,31.0,27.0,16.0,0.0,0.0,3.0,43.0,43.0,31.0,0.0,0.0,8.0,74.0,4.0,0.0
"Alabama, The University of",2024,,,,,,,,,,,,,,,,,,,8,29.0,19.0,0.0,0.0,6.0,48.0,40.0,18.0,0.0,0.0,10.0,58.0,69.0,37.0,0.0,0.0,16.0,106.0,7.0,1.0
Albany Law School,2024,,,,,,,,,,,,,,,,,,,7,19.0,30.0,0.0,0.0,13.0,49.0,25.0,18.0,1.0,0.0,8.0,44.0,44.0,48.0,1.0,0.0,21.0,93.0,6.0,1.0
American University,2024,,,,,,,,,,,,,,,,,,,8,38.0,41.0,0.0,0.0,28.0,79.0,127.0,107.0,0.0,0.0,50.0,234.0,165.0,148.0,0.0,0.0,78.0,313.0,7.0,1.0
Appalachian School of Law,2024,,,,,,,,,,,,,,,,,,,2,10.0,7.0,0.0,0.0,1.0,17.0,5.0,2.0,0.0,0.0,1.0,7.0,15.0,9.0,0.0,0.0,2.0,24.0,1.0,1.0
Arizona State University,2024,,,,,,,,,,,,,,,,,,,13,41.0,33.0,0.0,0.0,16.0,74.0,101.0,45.0,0.0,0.0,22.0,146.0,142.0,78.0,0.0,0.0,38.0,220.0,11.0,2.0
"Arizona, The University of",2024,,,,,,,,,,,,,,,,,,,9,36.0,39.0,0.0,0.0,28.0,75.0,59.0,44.0,0.0,0.0,27.0,103.0,95.0,83.0,0.0,0.0,55.0,178.0,8.0,1.0
"Arkansas at Little Rock, University of",2024,,,,,,,,,,,,,,,,,,,5,12.0,17.0,0.0,0.0,5.0,29.0,21.0,19.0,0.0,0.0,8.0,40.0,33.0,36.0,0.0,0.0,13.0,70.0,5.0,0.0
"Arkansas, University of",2024,,,,,,,,,,,,,,,,,,,5,14.0,18.0,0.0,0.0,5.0,32.0,24.0,16.0,0.0,0.0,5.0,40.0,38.0,34.0,0.0,0.0,10.0,72.0,5.0,0.0
Atlanta's John Marshall Law School,2024,,,,,,,,,,,,,,,,,,,6,10.0,14.0,0.0,0.0,6.0,24.0,6.0,7.0,0.0,0.0,7.0,13.0,16.0,21.0,0.0,0.0,13.0,37.0,3.0,3.0
Ave Maria School of Law,2024,,,,,,,,,,,,,,,,,,,5,15.0,13.0,0.0,0.0,2.0,28.0,10.0,4.0,0.0,0.0,1.0,14.0,25.0,17.0,0.0,0.0,3.0,42.0,4.0,1.0
"Baltimore, University of",2024,,,,,,,,,,,,,,,,,,,7,28.0,29.0,0.0,0.0,10.0,57.0,65.0,47.0,0.0,2.0,10.0,114.0,93.0,76.0,0.0,2.0,20.0,171.0,6.0,1.0
Barry University,2024,,,,,,,,,,,,,,,,,,,8,13.0,19.0,0.0,0.0,11.0,32.0,24.0,22.0,0.0,0.0,13.0,46.0,37.0,41.0,0.0,0.0,24.0,78.0,8.0,0.0
Baylor University,2024,,,,,,,,,,,,,,,,,,,4,19.0,18.0,0.0,0.0,6.0,37.0,92.0,66.0,0.0,0.0,41.0,158.0,111.0,84.0,0.0,0.0,47.0,195.0,4.0,0.0
Belmont University,2024,,,,,,,,,,,,,,,,,,,3,13.0,11.0,0.0,0.0,4.0,24.0,19.0,7.0,0.0,1.0,4.0,27.0,32.0,18.0,0.0,1.0,8.0,51.0,3.0,0.0
Boston College,2024,,,,,,,,,,,,,,,,,,,12,38.0,44.0,0.0,0.0,27.0,82.0,89.0,49.0,0.0,0.0,19.0,138.0,127.0,93.0,0.0,0.0,46.0,220.0,12.0,0.0
Boston University,2024,,,,,,,,,,,,,,,,,,,13,46.0,42.0,0.0,0.0,22.0,88.0,77.0,51.0,0.0,1.0,10.0,129.0,123.0,93.0,0.0,1.0,32.0,217.0,13.0,0.0
Brigham Young University,2024,,,,,,,,,,,,,,,,,,,10,30.0,19.0,0.0,0.0,6.0,49.0,47.0,25.0,0.0,0.0,5.0,72.0,77.0,44.0,0.0,0.0,11.0,121.0,10.0,0.0
Brooklyn Law School,2024,,,,,,,,,,,,,,,,,,,10,25.0,40.0,0.0,1.0,17.0,66.0,109.0,52.0,0.0,4.0,26.0,165.0,134.0,92.0,0.0,5.0,43.0,231.0,9.0,1.0
"Buffalo, University at",2024,,,,,,,,,,,,,,,,,,,9,35.0,30.0,0.0,0.0,12.0,65.0,38.0,33.0,0.0,0.0,7.0,71.0,73.0,63.0,0.0,0.0,19.0,136.0,9.0,0.0
California Western School of Law,2024,,,,,,,,,,,,,,,,,,,7,19.0,17.0,0.0,0.0,8.0,36.0,32.0,38.0,0.0,0.0,17.0,70.0,51.0,55.0,0.0,0.0,25.0,106.0,7.0,0.0
"California-Berkeley, University of",2024,,,,,,,,,,,,,,,,,,,13,55.0,56.0,0.0,0.0,30.0,111.0,121.0,106.0,0.0,0.0,50.0,227.0,176.0,162.0,0.0,0.0,80.0,338.0,13.0,0.0
"California-Davis, University of",2024,,,,,,,,,,,,,,,,,,,6,25.0,21.0,0.0,0.0,20.0,46.0,37.0,38.0,0.0,0.0,19.0,75.0,62.0,59.0,0.0,0.0,39.0,121.0,6.0,0.0
"California-Irvine, University of",2024,,,,,,,,,,,,,,,,,,,11,23.0,25.0,1.0,4.0,16.0,53.0,29.0,41.0,1.0,13.0,31.0,84.0,52.0,66.0,2.0,17.0,47.0,137.0,10.0,1.0
"California-Los Angeles, University of",2024,,,,,,,,,,,,,,,,,,,21,71.0,72.0,0.0,0.0,43.0,143.0,77.0,43.0,0.0,3.0,34.0,123.0,148.0,115.0,0.0,3.0,77.0,266.0,21.0,0.0
"California-San Francisco, University of",2024,,,,,,,,,,,,,,,,,,,10,30.0,33.0,0.0,0.0,15.0,63.0,125.0,92.0,0.0,1.0,57.0,218.0,155.0,125.0,0.0,1.0,72.0,281.0,10.0,0.0
Campbell University,2024,,,,,,,,,,,,,,,,,,,5,18.0,15.0,0.0,0.0,2.0,33.0,32.0,35.0,0.0,0.0,11.0,67.0,50.0,50.0,0.0,0.0,13.0,100.0,5.0,0.0
Capital University Law School,2024,,,,,,,,,,,,,,,,,,,4,12.0,12.0,0.0,0.0,3.0,24.0,37.0,15.0,0.0,0.0,7.0,52.0,49.0,27.0,0.0,0.0,10.0,76.0,4.0,0.0
"Cardozo, Yeshiva University",2024,,,,,,,,,,,,,,,,,,,7,33.0,30.0,0.0,0.0,11.0,63.0,120.0,112.0,0.0,5.0,43.0,237.0,153.0,142.0,0.0,5.0,54.0,301.0,7.0,0.0
Case Western Reserve University,2024,,,,,,,,,,,,,,,,,,,8,27.0,22.0,0.0,0.0,7.0,49.0,50.0,20.0,0.0,0.0,7.0,70.0,77.0,42.0,0.0,0.0,14.0,119.0,8.0,0.0
"Catholic University of America, The",2024,,,,,,,,,,,,,,,,,,,10,19.0,17.0,0.0,0.0,6.0,36.0,49.0,25.0,0.0,0.0,8.0,74.0,68.0,42.0,0.0,0.0,14.0,110.0,9.0,1.0
Chapman University,2024,,,,,,,,,,,,,,,,,,,5,25.0,16.0,0.0,0.0,6.0,41.0,33.0,24.0,0.0,0.0,11.0,57.0,58.0,40.0,0.0,0.0,17.0,98.0,5.0,0.0
Charleston School of Law,2024,,,,,,,,,,,,,,,,,,,4,10.0,17.0,0.0,0.0,5.0,27.0,26.0,18.0,0.0,0.0,5.0,44.0,36.0,35.0,0.0,0.0,10.0,71.0,4.0,0.0
"Chicago, The University of",2024,,,,,,,,,,,,,,,,,,,10,55.0,34.0,0.0,0.0,18.0,89.0,76.0,29.0,0.0,4.0,14.0,109.0,131.0,63.0,0.0,4.0,32.0,198.0,10.0,0.0
"Chicago-Kent, Illinois Institute of Technology",2024,,,,,,,,,,,,,,,,,,,4,27.0,25.0,0.0,0.0,8.0,52.0,72.0,29.0,0.0,3.0,7.0,104.0,99.0,54.0,0.0,3.0,15.0,156.0,4.0,0.0
"Cincinnati, University of",2024,,,,,,,,,,,,,,,,,,,7,21.0,24.0,0.0,0.0,5.0,45.0,39.0,34.0,0.0,0.0,11.0,73.0,60.0,58.0,0.0,0.0,16.0,118.0,7.0,0.0
"City University of New York, University of",2024,,,,,,,,,,,,,,,,,,,7,23.0,50.0,0.0,0.0,39.0,73.0,11.0,23.0,0.0,0.0,18.0,34.0,34.0,73.0,0.0,0.0,57.0,107.0,7.0,0.0
Cleveland State University,2024,,,,,,,,,,,,,,,,,,,7,14.0,17.0,0.0,0.0,7.0,31.0,119.0,72.0,0.0,0.0,19.0,191.0,133.0,89.0,0.0,0.0,26.0,222.0,7.0,0.0
"Colorado, University of",2024,,,,,,,,,,,,,,,,,,,9,31.0,36.0,0.0,0.0,14.0,67.0,39.0,16.0,0.0,3.0,4.0,58.0,70.0,52.0,0.0,3.0,18.0,125.0,9.0,0.0
Columbia University,2024,,,,,,,,,,,,,,,,,,,19,68.0,50.0,2.0,0.0,27.0,120.0,211.0,123.0,1.0,0.0,72.0,335.0,279.0,173.0,3.0,0.0,99.0,455.0,19.0,0.0
"Connecticut, University of",2024,,,,,,,,,,,,,,,,,,,11,25.0,31.0,0.0,0.0,13.0,56.0,58.0,38.0,0.0,0.0,11.0,96.0,83.0,69.0,0.0,0.0,24.0,152.0,11.0,0.0
Cooley Law School,2024,,,,,,,,,,,,,,,,,,,8,15.0,15.0,0.0,0.0,9.0,30.0,46.0,23.0,0.0,0.0,16.0,69.0,61.0,38.0,0.0,0.0,25.0,99.0,6.0,2.0
Cornell University,2024,,,,,,,,,,,,,,,,,,,7,42.0,34.0,0.0,0.0,19.0,76.0,81.0,49.0,0.0,1.0,18.0,131.0,123.0,83.0,0.0,1.0,37.0,207.0,6.0,1.0
Creighton University,2024,,,,,,,,,,,,,,,,,,,4,14.0,13.0,0.0,0.0,1.0,27.0,22.0,13.0,0.0,0.0,5.0,35.0,36.0,26.0,0.0,0.0,6.0,62.0,4.0,0.0
"Dayton, University of",2024,,,,,,,,,,,,,,,,,,,3,12.0,14.0,0.0,0.0,4.0,26.0,22.0,13.0,0.0,0.0,8.0,35.0,34.0,27.0,0.0,0.0,12.0,61.0,3.0,0.0
"Denver, University of",2024,,,,,,,,,,,,,,,,,,,7,36.0,41.0,0.0,0.0,16.0,77.0,65.0,40.0,0.0,0.0,6.0,105.0,101.0,81.0,0.0,0.0,22.0,182.0,4.0,3.0
DePaul University,2024,,,,,,,,,,,,,,,,,,,6,23.0,13.0,0.0,0.0,9.0,36.0,45.0,46.0,0.0,5.0,20.0,96.0,68.0,59.0,0.0,5.0,29.0,132.0,6.0,0.0
"Detroit Mercy, University of",2024,,,,,,,,,,,,,,,,,,,7,15.0,21.0,0.0,0.0,10.0,36.0,34.0,37.0,0.0,0.0,9.0,71.0,49.0,58.0,0.0,0.0,19.0,107.0,7.0,0.0
"District of Columbia, University of",2024,,,,,,,,,,,,,,,,,,,1,11.0,13.0,0.0,0.0,17.0,24.0,19.0,15.0,0.0,0.0,15.0,34.0,30.0,28.0,0.0,0.0,32.0,58.0,1.0,0.0
Drake University,2024,,,,,,,,,,,,,,,,,,,4,18.0,16.0,0.0,0.0,4.0,34.0,27.0,27.0,0.0,0.0,6.0,54.0,45.0,43.0,0.0,0.0,10.0,88.0,4.0,0.0
Drexel University,2024,,,,,,,,,,,,,,,,,,,5,14.0,25.0,0.0,0.0,9.0,39.0,48.0,53.0,0.0,0.0,19.0,101.0,62.0,78.0,0.0,0.0,28.0,140.0,5.0,0.0
Duke University,2024,,,,,,,,,,,,,,,,,,,15,52.0,46.0,0.0,0.0,23.0,98.0,69.0,53.0,1.0,0.0,13.0,123.0,121.0,99.0,1.0,0.0,36.0,221.0,14.0,1.0
Duquesne University,2024,,,,,,,,,,,,,,,,,,,5,15.0,20.0,0.0,0.0,3.0,35.0,38.0,30.0,0.0,0.0,7.0,68.0,53.0,50.0,0.0,0.0,10.0,103.0,4.0,1.0
Elon University,2024,,,,,,,,,,,,,,,,,,,5,21.0,19.0,0.0,0.0,7.0,40.0,16.0,25.0,0.0,0.0,13.0,41.0,37.0,44.0,0.0,0.0,20.0,81.0,5.0,0.0
Emory University,2024,,,,,,,,,,,,,,,,,,,12,28.0,35.0,0.0,0.0,16.0,63.0,81.0,70.0,0.0,0.0,30.0,151.0,109.0,105.0,0.0,0.0,46.0,214.0,12.0,0.0
Faulkner University,2024,,,,,,,,,,,,,,,,,,,5,13.0,6.0,0.0,0.0,3.0,19.0,9.0,12.0,0.0,0.0,2.0,21.0,22.0,18.0,0.0,0.0,5.0,40.0,5.0,0.0
Florida A&M University,2024,,,,,,,,,,,,,,,,,,,6,16.0,18.0,0.0,0.0,23.0,34.0,8.0,5.0,0.0,0.0,8.0,13.0,24.0,23.0,0.0,0.0,31.0,47.0,4.0,2.0
Florida International University,2024,,,,,,,,,,,,,,,,,,,8,22.0,22.0,0.0,0.0,21.0,44.0,50.0,21.0,0.0,0.0,34.0,71.0,72.0,43.0,0.0,0.0,55.0,115.0,5.0,3.0
Florida State University,2024,,,,,,,,,,,,,,,,,,,9,33.0,36.0,0.0,0.0,15.0,69.0,57.0,27.0,0.0,0.0,13.0,84.0,90.0,63.0,0.0,0.0,28.0,153.0,9.0,0.0
"Florida, University of",2024,,,,,,,,,,,,,,,,,,,6,35.0,43.0,1.0,0.0,20.0,79.0,32.0,19.0,0.0,0.0,8.0,51.0,67.0,62.0,1.0,0.0,28.0,130.0,6.0,0.0
Fordham University,2024,,,,,,,,,,,,,,,,,,,12,46.0,42.0,0.0,0.0,21.0,88.0,189.0,150.0,0.0,0.0,62.0,339.0,235.0,192.0,0.0,0.0,83.0,427.0,12.0,0.0
George Mason University,2024,,,,,,,,,,,,,,,,,,,15,37.0,17.0,1.0,0.0,11.0,55.0,124.0,73.0,0.0,0.0,35.0,197.0,161.0,90.0,1.0,0.0,46.0,252.0,9.0,6.0
"George Washington University, The",2024,,,,,,,,,,,,,,,,,,,19,53.0,54.0,0.0,18.0,20.0,125.0,331.0,170.0,0.0,0.0,120.0,501.0,384.0,224.0,0.0,18.0,140.0,626.0,19.0,0.0
Georgetown University,2024,,,,,,,,,,,,,,,,,,,22,114.0,122.0,0.0,0.0,58.0,236.0,352.0,167.0,0.0,0.0,92.0,519.0,466.0,289.0,0.0,0.0,150.0,755.0,22.0,0.0
Georgia State University,2024,,,,,,,,,,,,,,,,,,,9,27.0,46.0,0.0,0.0,20.0,73.0,45.0,41.0,0.0,0.0,14.0,86.0,72.0,87.0,0.0,0.0,34.0,159.0,9.0,0.0
"Georgia, University of",2024,,,,,,,,,,,,,,,,,,,10,28.0,37.0,0.0,1.0,9.0,66.0,37.0,17.0,0.0,10.0,9.0,64.0,65.0,54.0,0.0,11.0,18.0,130.0,10.0,0.0
Gonzaga University,2024,,,,,,,,,,,,,,,,,,,5,16.0,15.0,0.0,0.0,11.0,31.0,22.0,24.0,0.0,0.0,6.0,46.0,38.0,39.0,0.0,0.0,17.0,77.0,5.0,0.0
Harvard University,2024,,,,,,,,,,,,,,,,,,,20,114.0,88.0,1.0,0.0,42.0,203.0,105.0,68.0,0.0,1.0,48.0,174.0,219.0,156.0,1.0,1.0,90.0,377.0,19.0,1.0
"Hawaii, University of",2024,,,,,,,,,,,,,,,,,,,7,23.0,20.0,0.0,0.0,22.0,43.0,43.0,29.0,0.0,0.0,33.0,72.0,66.0,49.0,0.0,0.0,55.0,115.0,7.0,0.0
Hofstra University,2024,,,,,,,,,,,,,,,,,,,7,24.0,29.0,0.0,0.0,11.0,53.0,69.0,50.0,1.0,0.0,23.0,120.0,93.0,79.0,1.0,0.0,34.0,173.0,7.0,0.0
"Houston, University of",2024,,,,,,,,,,,,,,,,,,,9,31.0,28.0,0.0,0.0,12.0,59.0,120.0,75.0,0.0,0.0,50.0,195.0,151.0,103.0,0.0,0.0,62.0,254.0,8.0,1.0
Howard University,2024,,,,,,,,,,,,,,,,,,,3,15.0,19.0,0.0,0.0,28.0,34.0,40.0,40.0,0.0,0.0,64.0,80.0,55.0,59.0,0.0,0.0,92.0,114.0,3.0,0.0
"Idaho, University of",2024,,,,,,,,,,,,,,,,,,,4,17.0,22.0,0.0,0.0,0.0,39.0,33.0,27.0,0.0,1.0,0.0,61.0,50.0,49.0,0.0,1.0,0.0,100.0,4.0,0.0
"Illinois, University of",2024,,,,,,,,,,,,,,,,,,,5,23.0,28.0,0.0,0.0,10.0,51.0,51.0,30.0,0.0,0.0,19.0,81.0,74.0,58.0,0.0,0.0,29.0,132.0,5.0,0.0
"Illinois-Chicago, University of",2024,,,,,,,,,,,,,,,,,,,7,27.0,26.0,0.0,0.0,20.0,53.0,82.0,70.0,0.0,0.0,41.0,152.0,109.0,96.0,0.0,0.0,61.0,205.0,6.0,1.0
Indiana University-Bloomington,2024,,,,,,,,,,,,,,,,,,,9,38.0,26.0,0.0,0.0,13.0,64.0,39.0,24.0,0.0,0.0,7.0,63.0,77.0,50.0,0.0,0.0,20.0,127.0,9.0,0.0
Indiana University-Indianapolis,2024,,,,,,,,,,,,,,,,,,,6,23.0,21.0,0.0,0.0,4.0,44.0,65.0,60.0,0.0,0.0,21.0,125.0,88.0,81.0,0.0,0.0,25.0,169.0,6.0,0.0
Inter American University of Puerto Rico,2024,,,,,,,,,,,,,,,,,,,8,16.0,10.0,0.0,0.0,26.0,26.0,55.0,29.0,0.0,0.0,81.0,84.0,71.0,39.0,0.0,0.0,107.0,110.0,5.0,3.0
"Iowa, University of",2024,,,,,,,,,,,,,,,,,,,14,20.0,21.0,0.0,0.0,8.0,41.0,28.0,28.0,0.0,0.0,10.0,56.0,48.0,49.0,0.0,0.0,18.0,97.0,12.0,2.0
