SchoolName,SchoolYear,School List,OtherHispJD1Total,OtherHispMenJD1,OtherHispWomenJD1,OtherHispAGIJD1,OtherHispPNRJD1,AmericanIndianJD1Total,AmericanIndianMenJD1,AmericanIndianWomenJD1,AmericanIndianAGIJD1,AmericanIndianPNRJD1,AsianJD1Total,AsianMenJD1,AsianWomenJD1,AsianAGIJD1,AsianPNRJD1,BlackJD1Total,BlackMenJD1,BlackWomenJD1,BlackAGIJD1,BlackPNRJD1,NativeJD1Total,NativeMenJD1,NativeWomenJD1,NativeAGIJD1,NativePNRJD1,RaceJD1Total,RaceMenJD1,RaceWomenJD1,RaceAGIJD1,RacePNRJD1,SubTotalJD1Total,SubTotalMenJD1,SubTotalWomenJD1,SubTotalAGIJD1,SubTotalPNRJD1,WhiteJD1Total,WhiteMenJD1,WhiteWomenJD1,WhiteAGIJD1,WhitePNRJD1,NRJD1Total,NRMenJD1,NRWomenJD1,NRAGIJD1,NRPNRJD1,UnknownRaceJD1Total,UnknownRaceMenJD1,UnknownRaceWomenJD1,UnknownRaceAGIJD1,UnknownRacePNRJD1,TotalJD1Total,TotalMenJD1,TotalWomenJD1,TotalAGIJD1,TotalPNRJD1,OtherHispJD2Total,OtherHispMenJD2,OtherHispWomenJD2,OtherHispAGIJD2,OtherHispPNRJD2,AmericanIndianJD2Total,AmericanIndianMenJD2,AmericanIndianWomenJD2,AmericanIndianAGIJD2,AmericanIndianPNRJD2,AsianJD2Total,AsianMenJD2,AsianWomenJD2,AsianAGIJD2,AsianPNRJD2,BlackJD2Total,BlackMenJD2,BlackWomenJD2,BlackAGIJD2,BlackPNRJD2,NativeJD2Total,NativeMenJD2,NativeWomenJD2,NativeAGIJD2,NativePNRJD2,RaceJD2Total,RaceMenJD2,RaceWomenJD2,RaceAGIJD2,RacePNRJD2,SubTotalJD2Total,SubTotalMenJD2,SubTotalWomenJD2,SubTotalAGIJD2,SubTotalPNRJD2,WhiteJD2Total,WhiteMenJD2,WhiteWomenJD2,WhiteAGIJD2,WhitePNRJD2,NRJD2Total,NRMenJD2,NRWomenJD2,NRAGIJD2,NRPNRJD2,UnknownRaceJD2Total,UnknownRaceMenJD2,UnknownRaceWomenJD2,UnknownRaceAGIJD2,UnknownRacePNRJD2,TotalJD2Total,TotalMenJD2,TotalWomenJD2,TotalAGIJD2,TotalPNRJD2,OtherHispJD3Total,OtherHispMenJD3,OtherHispWomenJD3,OtherHispAGIJD3,OtherHispPNRJD3,AmericanIndianJD3Total,AmericanIndianMenJD3,AmericanIndianWomenJD3,AmericanIndianAGIJD3,AmericanIndianPNRJD3,AsianJD3Total,AsianMenJD3,AsianWomenJD3,AsianAGIJD3,AsianPNRJD3,BlackJD3Total,BlackMenJD3,BlackWomenJD3,BlackAGIJD3,BlackPNRJD3,NativeJD3Total,NativeMenJD3,NativeWomenJD3,NativeAGIJD3,NativePNRJD3,RaceJD3Total,RaceMenJD3,RaceWomenJD3,RaceAGIJD3,RacePNRJD3,SubTotalJD3Total,SubTotalMenJD3,SubTotalWomenJD3,SubTotalAGIJD3,SubTotalPNRJD3,WhiteJD3Total,WhiteMenJD3,WhiteWomenJD3,WhiteAGIJD3,WhitePNRJD3,NRJD3Total,NRMenJD3,NRWomenJD3,NRAGIJD3,NRPNRJD3,UnknownRaceJD3Total,UnknownRaceMenJD3,UnknownRaceWomenJD3,UnknownRaceAGIJD3,UnknownRacePNRJD3,TotalJD3Total,TotalMenJD3,TotalWomenJD3,TotalAGIJD3,TotalPNRJD3,OtherHispJD4Total,OtherHispMenJD4,OtherHispWomenJD4,OtherHispAGIJD4,OtherHispPNRJD4,AmericanIndianJD4Total,AmericanIndianMenJD4,AmericanIndianWomenJD4,AmericanIndianAGIJD4,AmericanIndianPNRJD4,AsianJD4Total,AsianMenJD4,AsianWomenJD4,AsianAGIJD4,AsianPNRJD4,BlackJD4Total,BlackMenJD4,BlackWomenJD4,BlackAGIJD4,BlackPNRJD4,NativeJD4Total,NativeMenJD4,NativeWomenJD4,NativeAGIJD4,NativePNRJD4,RaceJD4Total,RaceMenJD4,RaceWomenJD4,RaceAGIJD4,RacePNRJD4,SubTotalJD4Total,SubTotalMenJD4,SubTotalWomenJD4,SubTotalAGIJD4,SubTotalPNRJD4,WhiteJD4Total,WhiteMenJD4,WhiteWomenJD4,WhiteAGIJD4,WhitePNRJD4,NRJD4Total,NRMenJD4,NRWomenJD4,NRAGIJD4,NRPNRJD4,UnknownRaceJD4Total,UnknownRaceMenJD4,UnknownRaceWomenJD4,UnknownRaceAGIJD4,UnknownRacePNRJD4,TotalJD4Total,TotalMenJD4,TotalWomenJD4,TotalAGIJD4,TotalPNRJD4,OtherHispGrandTotal,AmericanIndianGrandTotal,AsianGrandTotal,BlackGrandTotal,NativeGrandTotal,RaceGrandTotal,SubTotalGrandTotal,WhiteGrandTotal,NRGrandTotal,UnknownRaceGrandTotal,TotalGrandTotal,Hispanic JD Degrees Awd,Amer Indian JD Degrees Awd,Asian JD Degrees Awd,Black or African American JD Degrees Awd,Native Hawaiian Pacific Islander JD Degrees Awd,Two or More Races JD Degrees Awd,Minority Degrees Awd,White JD Degrees Awd,Nonresident Alien JD Degrees Awd,Race Unk JD Degrees Awd,Total Degrees Awarded,UnknownJD1Total,UnknownMenJD1,UnknownWomenJD1,UnknownAGIJD1,UnknownPNRJD1,UnknownJD2Total,UnknownMenJD2,UnknownWomenJD2,UnknownAGIJD2,UnknownPNRJD2,UnknownJD3Total,UnknownMenJD3,UnknownWomenJD3,UnknownAGIJD3,UnknownPNRJD3,UnknownJD4Total,UnknownMenJD4,UnknownWomenJD4,UnknownAGIJD4,UnknownPNRJD4,UnknownGrandTotal,Total People of Color JD Degrees Awd,Race and Ethnicity Unknown JD Degrees Awd,HispJD1Total,HispMenJD1,HispWomenJD1,HispAGIJD1,HispPNRJD1,HispJD2Total,HispMenJD2,HispWomenJD2,HispAGIJD2,HispPNRJD2,HispJD3Total,HispMenJD3,HispWomenJD3,HispAGIJD3,HispPNRJD3,HispJD4Total,HispMenJD4,HispWomenJD4,HispAGIJD4,HispPNRJD4,HispGrandTotal,MultiracialJD1Total,MultiracialMenJD1,MultiracialWomenJD1,MultiracialAGIJD1,MultiracialPNRJD1,MultiracialJD2Total,MultiracialMenJD2,MultiracialWomenJD2,MultiracialAGIJD2,MultiracialPNRJD2,MultiracialJD3Total,MultiracialMenJD3,MultiracialWomenJD3,MultiracialAGIJD3,MultiracialPNRJD3,MultiracialJD4Total,MultiracialMenJD4,MultiracialWomenJD4,MultiracialAGIJD4,MultiracialPNRJD4,MultiracialGrandTotal,Multiracial JD Degrees Awd
"Minnesota, University of",2023,,27.0,10.0,17.0,0.0,0.0,0,0,0,0,0,12,6,6,0,0,10,6,3,1,0,0,0,0,0,0,8.0,2.0,6.0,0.0,0.0,57,24,32,1,0,149,55,89,4,1,9.0,1.0,8.0,0.0,0.0,,,,,,218,81,130,5,2,22.0,11.0,11.0,0.0,0.0,1,0,1,0,0,16,6,10,0,0,8,4,4,0,0,0,0,0,0,0,8.0,4.0,4.0,0.0,0.0,55,25,30,0,0,148,77,70,1,0,16.0,8.0,8.0,0.0,0.0,,,,,,223,112,110,1,0,24.0,15.0,9.0,0.0,0.0,0,0,0,0,0,13,5,8,0,0,10,7,3,0,0,0,0,0,0,0,12.0,4.0,8.0,0.0,0.0,59,31,28,0,0,160,78,82,0,0,11.0,3.0,8.0,0.0,0.0,,,,,,234,112,122,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,0,73.0,1,41,28,0,28.0,171,457,36.0,,675,24.0,2.0,11.0,8.0,0.0,8.0,,140.0,8.0,,205.0,3.0,1.0,1.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,53.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi College,2023,,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,19,8,11,0,0,0,0,0,0,0,8.0,3.0,5.0,0.0,0.0,29,13,16,0,0,74,34,40,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,130,65,65,0,0,6.0,4.0,2.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,9,1,8,0,0,0,0,0,0,0,8.0,4.0,4.0,0.0,0.0,24,10,14,0,0,69,33,36,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,108,55,53,0,0,8.0,5.0,3.0,0.0,0.0,0,0,0,0,0,3,1,2,0,0,9,1,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,20,7,13,0,0,85,34,51,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,124,51,73,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,0,15.0,0,5,37,0,16.0,73,228,0.0,,362,7.0,0.0,3.0,8.0,0.0,1.0,,92.0,0.0,,113.0,27.0,18.0,9.0,0.0,0.0,15.0,12.0,3.0,0.0,0.0,19.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,19.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mississippi, The University of",2023,,6.0,1.0,5.0,0.0,0.0,0,0,0,0,0,5,2,3,0,0,23,6,17,0,0,0,0,0,0,0,6.0,3.0,3.0,0.0,0.0,40,12,28,0,0,126,69,57,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,166,81,85,0,0,16.0,7.0,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20,9,11,0,0,0,0,0,0,0,9.0,3.0,6.0,0.0,0.0,45,19,26,0,0,134,79,55,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,179,98,81,0,0,14.0,2.0,12.0,0.0,0.0,2,0,2,0,0,1,0,1,0,0,23,7,16,0,0,0,0,0,0,0,4.0,3.0,1.0,0.0,0.0,44,12,32,0,0,130,71,59,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,174,83,91,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,0,36.0,2,6,66,0,19.0,129,390,0.0,,519,5.0,2.0,1.0,22.0,0.0,0.0,,130.0,0.0,,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Missouri, University of",2023,,8.0,4.0,4.0,0.0,0.0,0,0,0,0,0,2,1,1,0,0,6,1,5,0,0,0,0,0,0,0,5.0,3.0,2.0,0.0,0.0,21,9,12,0,0,100,50,50,0,0,1.0,0.0,1.0,0.0,0.0,,,,,,123,59,64,0,0,9.0,4.0,5.0,0.0,0.0,1,0,1,0,0,5,0,5,0,0,4,1,3,0,0,0,0,0,0,0,5.0,3.0,2.0,0.0,0.0,24,8,16,0,0,97,46,51,0,0,3.0,1.0,2.0,0.0,0.0,,,,,,127,57,70,0,0,7.0,7.0,0.0,0.0,0.0,2,1,1,0,0,3,0,3,0,0,10,5,5,0,0,0,0,0,0,0,2.0,1.0,1.0,0.0,0.0,24,14,10,0,0,108,50,58,0,0,1.0,0.0,1.0,0.0,0.0,,,,,,136,67,69,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,0,24.0,3,10,20,0,12.0,69,305,5.0,,386,3.0,1.0,4.0,6.0,0.0,1.0,,89.0,0.0,,106.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Missouri-Kansas City, University of",2023,,6.0,3.0,3.0,0.0,0.0,1,1,0,0,0,3,1,2,0,0,7,1,6,0,0,0,0,0,0,0,8.0,3.0,5.0,0.0,0.0,25,9,16,0,0,112,57,55,0,0,4.0,2.0,2.0,0.0,0.0,,,,,,144,71,73,0,0,14.0,6.0,8.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,6.0,1.0,5.0,0.0,0.0,28,11,17,0,0,103,53,50,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,132,64,68,0,0,15.0,5.0,10.0,0.0,0.0,0,0,0,0,0,3,2,1,0,0,5,0,5,0,0,0,0,0,0,0,6.0,2.0,4.0,0.0,0.0,29,9,20,0,0,92,40,52,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,126,50,76,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,0,35.0,4,6,17,0,20.0,82,307,4.0,,402,14.0,0.0,3.0,7.0,0.0,6.0,,108.0,3.0,,145.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,30.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchell/Hamline School of Law,2023,,38.0,12.0,22.0,1.0,3.0,15,6,8,1,0,13,5,7,0,1,40,8,31,0,1,0,0,0,0,0,9.0,2.0,7.0,0.0,0.0,115,33,75,2,5,218,80,123,5,10,4.0,1.0,3.0,0.0,0.0,,,,,,356,119,210,7,20,32.0,13.0,18.0,0.0,1.0,11,4,7,0,0,19,10,9,0,0,27,9,18,0,0,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,91,36,53,0,2,226,71,151,2,2,4.0,4.0,0.0,0.0,0.0,,,,,,335,118,208,2,7,23.0,7.0,16.0,0.0,0.0,11,2,8,0,1,10,2,7,0,1,35,16,19,0,0,1,1,0,0,0,1.0,1.0,0.0,0.0,0.0,81,29,50,0,2,277,109,168,0,0,3.0,1.0,2.0,0.0,0.0,,,,,,384,149,232,0,3,9.0,4.0,5.0,0.0,0.0,2,1,1,0,0,7,4,3,0,0,10,3,7,0,0,0,0,0,0,0,2.0,1.0,1.0,0.0,0.0,30,13,17,0,0,87,40,45,1,1,3.0,1.0,2.0,0.0,0.0,,,,,,134,62,69,1,2,102.0,39,49,112,3,12.0,317,808,14.0,,1209,19.0,2.0,14.0,22.0,0.0,10.0,,229.0,4.0,,319.0,19.0,5.0,9.0,0.0,5.0,14.0,7.0,4.0,0.0,3.0,23.0,10.0,12.0,0.0,1.0,14.0,8.0,5.0,0.0,1.0,70.0,67.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Montana, University of",2023,,9.0,3.0,6.0,0.0,0.0,3,2,1,0,0,2,0,2,0,0,3,1,2,0,0,0,0,0,0,0,2.0,1.0,1.0,0.0,0.0,19,7,12,0,0,67,30,37,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,96,43,51,0,2,2.0,2.0,0.0,0.0,0.0,7,1,5,0,1,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,13,4,8,0,1,49,22,26,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,85,36,45,1,3,5.0,0.0,4.0,0.0,1.0,5,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.0,0.0,2.0,0.0,0.0,13,2,9,1,1,47,20,26,0,1,1.0,1.0,0.0,0.0,0.0,,,,,,81,33,42,1,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,0,16.0,15,3,6,0,5.0,45,163,1.0,,262,3.0,3.0,4.0,0.0,0.0,3.0,,60.0,0.0,,78.0,10.0,6.0,2.0,0.0,2.0,23.0,10.0,11.0,0.0,2.0,20.0,10.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,53.0,13.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nebraska, University of",2023,,17.0,11.0,6.0,0.0,0.0,2,2,0,0,0,1,1,0,0,0,4,0,4,0,0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0,26,14,12,0,0,119,66,53,0,0,4.0,2.0,2.0,0.0,0.0,,,,,,153,86,67,0,0,15.0,8.0,7.0,0.0,0.0,2,2,0,0,0,4,1,3,0,0,2,1,1,0,0,1,0,1,0,0,4.0,4.0,0.0,0.0,0.0,28,16,12,0,0,110,64,46,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,144,83,61,0,0,8.0,2.0,6.0,0.0,0.0,1,1,0,0,0,6,3,3,0,0,7,4,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,22,10,12,0,0,131,64,67,0,0,1.0,1.0,0.0,0.0,0.0,,,,,,157,77,80,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,0,40.0,5,11,13,2,5.0,76,360,5.0,,454,5.0,1.0,4.0,1.0,0.0,0.0,,115.0,1.0,,128.0,4.0,4.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nevada-Las Vegas, University of",2023,,22.0,8.0,12.0,1.0,1.0,1,1,0,0,0,13,2,11,0,0,11,3,6,1,1,0,0,0,0,0,10.0,3.0,7.0,0.0,0.0,57,17,36,2,2,68,39,28,1,0,3.0,0.0,3.0,0.0,0.0,,,,,,134,57,70,3,4,26.0,11.0,15.0,0.0,0.0,1,1,0,0,0,7,3,4,0,0,4,2,2,0,0,1,1,0,0,0,12.0,3.0,9.0,0.0,0.0,51,21,30,0,0,68,37,31,0,0,1.0,0.0,1.0,0.0,0.0,,,,,,124,60,64,0,0,29.0,13.0,16.0,0.0,0.0,0,0,0,0,0,8,1,7,0,0,10,4,6,0,0,1,1,0,0,0,11.0,1.0,10.0,0.0,0.0,59,20,39,0,0,95,59,36,0,0,1.0,0.0,1.0,0.0,0.0,,,,,,165,85,80,0,0,5.0,1.0,4.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,11,4,7,0,0,7,3,4,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,19,8,11,0,0,82.0,3,28,30,2,33.0,178,238,5.0,,442,24.0,0.0,13.0,4.0,1.0,0.0,,84.0,1.0,,130.0,6.0,1.0,3.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,10.0,6.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,21.0,42.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New England Law/Boston,2023,,22.0,9.0,13.0,0.0,0.0,0,0,0,0,0,22,3,19,0,0,16,6,10,0,0,0,0,0,0,0,58.0,15.0,42.0,1.0,0.0,118,33,84,1,0,236,80,153,0,3,13.0,2.0,11.0,0.0,0.0,,,,,,385,124,257,1,3,14.0,3.0,11.0,0.0,0.0,0,0,0,0,0,17,3,14,0,0,11,6,5,0,0,0,0,0,0,0,37.0,8.0,28.0,1.0,0.0,79,20,58,1,0,208,80,128,0,0,14.0,1.0,13.0,0.0,0.0,,,,,,314,105,206,2,1,17.0,6.0,11.0,0.0,0.0,1,1,0,0,0,10,5,5,0,0,17,9,8,0,0,0,0,0,0,0,30.0,10.0,20.0,0.0,0.0,75,31,44,0,0,242,91,151,0,0,10.0,4.0,6.0,0.0,0.0,,,,,,337,130,207,0,0,3.0,1.0,2.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2.0,1.0,1.0,0.0,0.0,7,2,5,0,0,38,14,24,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,46,17,29,0,0,56.0,1,50,45,0,127.0,279,724,37.0,,1082,30.0,0.0,19.0,27.0,0.0,3.0,,221.0,0.0,,318.0,18.0,9.0,9.0,0.0,0.0,13.0,4.0,7.0,1.0,1.0,10.0,4.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,79.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, University of",2023,,26.0,13.0,13.0,0.0,0.0,0,0,0,0,0,23,9,14,0,0,13,7,6,0,0,0,0,0,0,0,8.0,4.0,4.0,0.0,0.0,70,33,37,0,0,198,101,97,0,0,10.0,6.0,4.0,0.0,0.0,,,,,,299,154,145,0,0,19.0,9.0,10.0,0.0,0.0,0,0,0,0,0,3,1,2,0,0,6,0,6,0,0,0,0,0,0,0,9.0,5.0,4.0,0.0,0.0,37,15,22,0,0,140,80,60,0,0,4.0,2.0,2.0,0.0,0.0,,,,,,185,100,85,0,0,7.0,4.0,3.0,0.0,0.0,0,0,0,0,0,6,3,3,0,0,3,2,1,0,0,0,0,0,0,0,5.0,3.0,2.0,0.0,0.0,21,12,9,0,0,111,70,41,0,0,4.0,2.0,2.0,0.0,0.0,,,,,,145,88,57,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,0,52.0,0,32,22,0,22.0,128,449,18.0,,629,9.0,0.0,11.0,6.0,0.0,6.0,,131.0,5.0,,179.0,21.0,14.0,7.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, The University of",2023,,38.0,21.0,17.0,0.0,0.0,3,1,2,0,0,3,0,3,0,0,4,1,3,0,0,0,0,0,0,0,5.0,3.0,2.0,0.0,0.0,53,26,27,0,0,35,13,21,0,1,1.0,1.0,0.0,0.0,0.0,,,,,,92,41,50,0,1,41.0,15.0,26.0,0.0,0.0,3,0,3,0,0,1,0,1,0,0,4,2,2,0,0,0,0,0,0,0,3.0,2.0,1.0,0.0,0.0,52,19,33,0,0,41,24,17,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,97,44,53,0,0,41.0,19.0,22.0,0.0,0.0,4,1,3,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3.0,0.0,3.0,0.0,0.0,50,22,28,0,0,55,23,32,0,0,1.0,0.0,1.0,0.0,0.0,,,,,,111,49,62,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,0,120.0,10,5,9,0,11.0,155,131,2.0,,300,37.0,5.0,3.0,3.0,0.0,2.0,,44.0,3.0,,102.0,3.0,1.0,2.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York Law School,2023,,45.0,21.0,23.0,0.0,1.0,0,0,0,0,0,30,4,25,0,1,17,4,13,0,0,0,0,0,0,0,12.0,3.0,9.0,0.0,0.0,104,32,70,0,2,214,78,134,0,2,14.0,5.0,9.0,0.0,0.0,,,,,,350,121,224,0,5,29.0,12.0,17.0,0.0,0.0,0,0,0,0,0,27,9,18,0,0,10,1,9,0,0,0,0,0,0,0,12.0,5.0,7.0,0.0,0.0,78,27,51,0,0,205,72,130,0,3,12.0,7.0,5.0,0.0,0.0,,,,,,317,115,198,0,4,41.0,15.0,26.0,0.0,0.0,0,0,0,0,0,18,5,13,0,0,7,1,6,0,0,0,0,0,0,0,7.0,3.0,4.0,0.0,0.0,73,24,49,0,0,236,77,158,0,1,12.0,5.0,7.0,0.0,0.0,,,,,,342,113,227,0,2,5.0,2.0,3.0,0.0,0.0,0,0,0,0,0,3,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,10,4,6,0,0,26,10,16,0,0,2.0,0.0,2.0,0.0,0.0,,,,,,39,15,24,0,0,120.0,0,78,36,0,31.0,265,681,40.0,,1048,27.0,1.0,21.0,13.0,0.0,12.0,,188.0,10.0,,288.0,18.0,6.0,11.0,0.0,1.0,22.0,9.0,12.0,0.0,1.0,21.0,7.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,62.0,74.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York University,2023,,47.0,16.0,28.0,3.0,0.0,1,0,1,0,0,64,18,41,4,1,32,11,20,1,0,0,0,0,0,0,27.0,7.0,19.0,1.0,0.0,171,52,109,9,1,213,96,115,2,0,38.0,10.0,26.0,2.0,0.0,,,,,,429,161,254,13,1,42.0,14.0,28.0,0.0,0.0,0,0,0,0,0,57,17,38,0,2,34,8,26,0,0,0,0,0,0,0,19.0,6.0,12.0,1.0,0.0,152,45,104,1,2,214,112,100,1,1,32.0,8.0,24.0,0.0,0.0,,,,,,419,178,235,3,3,44.0,14.0,30.0,0.0,0.0,0,0,0,0,0,68,22,44,0,2,45,15,28,0,2,0,0,0,0,0,23.0,6.0,17.0,0.0,0.0,180,57,119,0,4,298,131,165,0,2,36.0,11.0,25.0,0.0,0.0,,,,,,519,199,309,0,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,0,133.0,1,189,111,0,69.0,503,725,106.0,,1367,47.0,1.0,46.0,35.0,0.0,24.0,,271.0,12.0,,443.0,7.0,3.0,4.0,0.0,0.0,21.0,13.0,7.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,33.0,153.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
