SchoolName,SchoolYear,School List,JD1 Transfers Out,Transfer In,75th Percentile JD1 GPA,GPA50thPercentile,GPA25thPercentile,TransferIn,50th Percentile JD1 GPA,25th Percentile JD1 GPA
Southern University,2025,,14,,0.0,,,0.0,0.0,0.0
Southwestern Law School,2025,,9,,0.0,,,0.0,0.0,0.0
St. John's University,2025,,0,,0.0,,,10.0,3.21,0.0
St. Mary's University,2025,,8,,0.0,,,5.0,0.0,0.0
St. Thomas University (Miami),2025,,17,,0.0,,,4.0,0.0,0.0
"St. Thomas, (Minneapolis) University of",2025,,3,,0.0,,,0.0,0.0,0.0
Stanford University,2025,,1,,0.0,,,8.0,3.99,0.0
Stetson University,2025,,1,,0.0,,,1.0,0.0,0.0
Suffolk University,2025,,1,,0.0,,,2.0,0.0,0.0
Syracuse University,2025,,5,,0.0,,,2.0,0.0,0.0
Temple University,2025,,2,,0.0,,,4.0,0.0,0.0
"Tennessee, University of",2025,,2,,0.0,,,2.0,0.0,0.0
Texas A&M University,2025,,2,,0.0,,,6.0,3.55,0.0
Texas Southern University,2025,,9,,0.0,,,0.0,0.0,0.0
Texas Tech University,2025,,3,,0.0,,,4.0,0.0,0.0
"Texas, University of",2025,,1,,0.0,,,8.0,3.83,0.0
The Ohio State University,2025,,2,,0.0,,,5.0,0.0,0.0
"Toledo, The University of",2025,,5,,0.0,,,0.0,0.0,0.0
Touro University,2025,,4,,0.0,,,0.0,0.0,0.0
Tulane University,2025,,7,,0.0,,,0.0,0.0,0.0
"Tulsa, The University of",2025,,3,,0.0,,,1.0,0.0,0.0
"Utah, The University of",2025,,0,,0.0,,,3.0,0.0,0.0
Vanderbilt University,2025,,2,,3.31,,,13.0,3.43,3.49
Vermont Law School,2025,,0,,0.0,,,8.0,3.02,0.0
Villanova University,2025,,5,,0.0,,,2.0,0.0,0.0
"Virginia, University of",2025,,1,,0.0,,,0.0,0.0,0.0
Wake Forest University,2025,,5,,0.0,,,6.0,3.66,0.0
Washburn University,2025,,4,,0.0,,,1.0,0.0,0.0
Washington and Lee University,2025,,6,,0.0,,,1.0,0.0,0.0
Washington University (St. Louis),2025,,6,,3.62,,,20.0,3.43,3.3
"Washington, University of",2025,,5,,0.0,,,1.0,0.0,0.0
Wayne State University,2025,,3,,0.0,,,3.0,0.0,0.0
West Virginia University,2025,,0,,0.0,,,1.0,0.0,0.0
Western New England University,2025,,1,,0.0,,,1.0,0.0,0.0
"Western State, Westcliff University",2025,,1,,0.0,,,2.0,0.0,0.0
Widener University Commonwealth Law School,2025,,6,,0.0,,,0.0,0.0,0.0
Widener University Delaware Law School,2025,,2,,0.0,,,0.0,0.0,0.0
Willamette University,2025,,4,,0.0,,,1.0,0.0,0.0
William & Mary,2025,,3,,0.0,,,3.0,0.0,0.0
Wilmington University School of Law,2025,,0,,0.0,,,3.0,0.0,0.0
"Wisconsin, University of",2025,,5,,0.0,,,9.0,3.37,0.0
"Wyoming, University of",2025,,1,,0.0,,,0.0,0.0,0.0
Yale University,2025,,0,,0.0,,,11.0,3.94,0.0
